participantID,trialNum,stage,stageName,trueCondition,requestedTests,likelihoodChange,uniqueTests,pastTests,currentTests,possibleTest,proportionOfInfo,testNames,numOfDifferentials,confidence,perceivedDifficulty,highestSeverity,highestLikelihood,likelihoods,severities,sevOfHighestLikelihood,treatmentPlan,differentials,correct,correctDiagnosisText,correctDiagnosisIdx,highestLikelihoodValue,highestLikelihoodDifferential,highestLikelihoodCorrect
wtsfg2,1,1,Patient History,TEMPORAL ARTERITIS,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Family History, Medication, Allergies, Social History",4,0.09,10,3,3,"3, 1, 2, 3","1, 3, 0, 0",1,Not Provided,"RHEUMATOID ARTHRITIS, SEPTIC ARTHRITIS, OSTEOARTHRITIS, REACTIVE ARTHRITIS",1,RHEUMATOID ARTHRITIS,1,3,"RHEUMATOID ARTHRITIS, REACTIVE ARTHRITIS",1
wtsfg2,1,2,Physical Exmination,TEMPORAL ARTERITIS,8,0,8,0,8,13,0.615384615,"Assess Extremities, Measure Temperature, Assess Respiratory Rate, Measure Blood Pressure, Auscultate the Heart, Take Pulse, Auscultate Lungs, Abdomen Examination",5,0.08,10,3,4,"4, 1, 1, 3, 2","1, 3, 0, 0, 0",1,Not Provided,"RHEUMATOID ARTHRITIS, SEPTIC ARTHRITIS, OSTEOARTHRITIS, REACTIVE ARTHRITIS, ADHESIVE CAPSULITIS",1,RHEUMATOID ARTHRITIS,1,4,RHEUMATOID ARTHRITIS,1
wtsfg2,1,3,Testing,TEMPORAL ARTERITIS,6,0,6,0,6,10,0.6,"FBC, CRP and ESR, UREA and Electrolytes, Other Biochemistry Tests, Urine Dipstick, Chest X-Ray",5,0,10,3,4,"4, 1, 1, 3, 2","1, 3, 0, 0, 0",1,Not Provided,"RHEUMATOID ARTHRITIS, SEPTIC ARTHRITIS, OSTEOARTHRITIS, REACTIVE ARTHRITIS, ADHESIVE CAPSULITIS",1,RHEUMATOID ARTHRITIS,1,4,RHEUMATOID ARTHRITIS,1
wtsfg2,2,1,Patient History,MILIARY TB,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Allergies, Social History, Family History",3,0.11,10,3,8,"5, 6, 8","2, 3, 2",2,Not Provided,"LEUKAEMIA, SEPSIS, INFECTION",0,0,0,8,INFECTION,0
wtsfg2,2,2,Physical Exmination,MILIARY TB,12,0,11,2,9,13,0.692307692,"Measure Temperature, Auscultate Lungs, Auscultate the Heart, Take Pulse, Measure Blood Pressure, Abdomen Examination, Assess Extremities, Social History, Present Illness History, Rectal Examination, Assess Respiratory Rate",4,0.1,10,3,8,"3, 6, 8, 7","2, 3, 2, 2",2,Not Provided,"LEUKAEMIA, SEPSIS, INFECTION, HEPATIC FAILURE",0,0,0,8,INFECTION,0
wtsfg2,2,3,Testing,MILIARY TB,7,0,7,0,7,10,0.7,"FBC, Other Biochemistry Tests, Venous Blood Gas, Chest X-Ray, Abdominal CT Scan, UREA and Electrolytes, Clotting Test",4,0,10,3,8,"3, 6, 8, 7","2, 3, 2, 2",2,Not Provided,"LEUKAEMIA, SEPSIS, INFECTION, HEPATIC FAILURE",0,0,0,8,INFECTION,0
wtsfg2,3,1,Patient History,GUILLAINBARRE SYNDROME,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Family History, Medication, Social History, Allergies",4,0.16,10,3,9,"9, 4, 6, 2","3, 3, 2, 2",3,Not Provided,"ISCHAEMIC STROKE, INTRACRANIAL BLEED, CEREBRAL SPACE OCCUPYING LESION, SEIZURE",0,0,0,9,ISCHAEMIC STROKE,0
wtsfg2,3,2,Physical Exmination,GUILLAINBARRE SYNDROME,14,0,11,0,11,13,0.846153846,"Measure Temperature, Measure Blood Pressure, Neurologic Exam Record, Assess Eyes, Assess Head, Assess Extremities, Take Pulse, Abdomen Examination, Auscultate Lungs, Assess Respiratory Rate, Auscultate the Heart",9,0.1,10,3,7,"2, 1, 1, 2, 7, 2, 3, 3, 4","3, 3, 2, 2, 2, 2, 0, 3, 3",2,Not Provided,"ISCHAEMIC STROKE, INTRACRANIAL BLEED, CEREBRAL SPACE OCCUPYING LESION, SEIZURE, GUILLAN BARRE SYNDROME, MULTIPLE SCLEROSIS, FUNCTIONAL NEUROLOGICAL DISORDER, SPINAL CORD INJURY, CAUDA EQUINA SYNDROME",1,GUILLAN BARRE SYNDROME,5,7,GUILLAN BARRE SYNDROME,1
wtsfg2,3,3,Testing,GUILLAINBARRE SYNDROME,7,0,7,1,6,10,0.6,"Rectal Examination, CRP and ESR, FBC, ECG, Abdominal CT Scan, Venous Blood Gas, Other Biochemistry Tests",9,0.01,10,3,7,"2, 1, 1, 2, 7, 2, 3, 3, 4","3, 3, 2, 2, 2, 2, 0, 3, 3",2,Not Provided,"ISCHAEMIC STROKE, INTRACRANIAL BLEED, CEREBRAL SPACE OCCUPYING LESION, SEIZURE, GUILLAN BARRE SYNDROME, MULTIPLE SCLEROSIS, FUNCTIONAL NEUROLOGICAL DISORDER, SPINAL CORD INJURY, CAUDA EQUINA SYNDROME",1,GUILLAN BARRE SYNDROME,5,7,GUILLAN BARRE SYNDROME,1
wtsfg2,4,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,6,1,"Present Illness History, Allergies, Family History, Past Medical History, Medication, Social History",5,0.2,9,3,8,"5, 3, 3, 8, 6","0, 1, 3, 3, 3",3,Not Provided,"ALCOHOL INTOXICATION, CEREBRAL SPACE OCCUPYING LESION, ISCHAEMIC STROKE, SUBARACHNOID HAEMORRHAGE, EPIDURAL HAEMATOMA",0,0,0,8,SUBARACHNOID HAEMORRHAGE,0
wtsfg2,4,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,12,0,12,0,12,13,0.923076923,"Neurologic Exam Record, Assess Head, Assess Extremities, Abdomen Examination, Auscultate Lungs, Take Pulse, Measure Blood Pressure, Assess Respiratory Rate, Auscultate the Heart, Neck/Throat Examination, Assess Eyes, Measure Temperature",5,0.05,9,3,7,"2, 3, 7, 6, 3","0, 1, 3, 3, 3",3,Not Provided,"ALCOHOL INTOXICATION, CEREBRAL SPACE OCCUPYING LESION, ISCHAEMIC STROKE, SUBARACHNOID HAEMORRHAGE, EPIDURAL HAEMATOMA",0,0,0,7,ISCHAEMIC STROKE,0
wtsfg2,4,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,9,0,9,0,9,10,0.9,"Urine Dipstick, CRP and ESR, ECG, FBC, Clotting Test, Chest X-Ray, Venous Blood Gas, Other Biochemistry Tests, Abdominal CT Scan",5,0.37,9,3,9,"2, 3, 7, 9, 3","0, 1, 3, 3, 3",3,Not Provided,"ALCOHOL INTOXICATION, CEREBRAL SPACE OCCUPYING LESION, ISCHAEMIC STROKE, SUBARACHNOID HAEMORRHAGE, EPIDURAL HAEMATOMA",0,0,0,9,SUBARACHNOID HAEMORRHAGE,0
wtsfg2,5,1,Patient History,ULCERATIVE COLITIS,6,0,6,0,6,6,1,"Present Illness History, Family History, Allergies, Medication, Past Medical History, Social History",5,0.07,9,2,9,"9, 6, 4, 9, 2","1, 2, 1, 1, 2",1,Not Provided,"DIVERTICULITIS, COLORECTAL CANCER, C. DIFFICILE INFECTION, GASTROENTERITIS, INFLAMMATORY BOWEL DISEASE",1,DIVERTICULITIS,1,9,"DIVERTICULITIS, GASTROENTERITIS",1
wtsfg2,5,2,Physical Exmination,ULCERATIVE COLITIS,9,0,9,0,9,13,0.692307692,"Rectal Examination, Assess Extremities, Take Pulse, Measure Blood Pressure, Auscultate the Heart, Auscultate Lungs, Measure Temperature, Abdomen Examination, Assess Respiratory Rate",5,0.37,9,2,10,"10, 6, 4, 6, 2","1, 2, 1, 1, 2",1,Not Provided,"DIVERTICULITIS, COLORECTAL CANCER, C. DIFFICILE INFECTION, GASTROENTERITIS, INFLAMMATORY BOWEL DISEASE",1,DIVERTICULITIS,1,10,DIVERTICULITIS,1
wtsfg2,5,3,Testing,ULCERATIVE COLITIS,6,0,6,0,6,10,0.6,"Abdominal CT Scan, Urine Dipstick, CRP and ESR, UREA and Electrolytes, FBC, Venous Blood Gas",5,0.21,9,2,10,"10, 2, 6, 8, 2","1, 2, 1, 1, 2",1,Not Provided,"DIVERTICULITIS, COLORECTAL CANCER, C. DIFFICILE INFECTION, GASTROENTERITIS, INFLAMMATORY BOWEL DISEASE",1,DIVERTICULITIS,1,10,DIVERTICULITIS,1
wtsfg2,6,1,Patient History,AORTIC DISSECTION,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Family History, Social History, Allergies, Medication",4,0.1,10,3,9,"3, 3, 9, 3","2, 3, 3, 0",3,Not Provided,"LUNG CANCER, PE, MYOCARDIAL INFARCTION, REFLUX",0,0,0,9,MYOCARDIAL INFARCTION,0
wtsfg2,6,2,Physical Exmination,AORTIC DISSECTION,6,0,6,0,6,13,0.461538462,"Measure Temperature, Assess Respiratory Rate, Auscultate Lungs, Measure Blood Pressure, Auscultate the Heart, Take Pulse",5,0.14,10,3,9,"3, 3, 9, 3, 6","2, 3, 3, 0, 3",3,Not Provided,"LUNG CANCER, PE, MYOCARDIAL INFARCTION, REFLUX, AORTIC DISSECTION",1,AORTIC DISSECTION,5,9,MYOCARDIAL INFARCTION,0
wtsfg2,6,3,Testing,AORTIC DISSECTION,4,0,4,0,4,10,0.4,"ECG, Abdominal CT Scan, CRP and ESR, Chest X-Ray",5,0.05,10,3,6,"3, 3, 4, 3, 6","2, 3, 3, 0, 3",3,Not Provided,"LUNG CANCER, PE, MYOCARDIAL INFARCTION, REFLUX, AORTIC DISSECTION",1,AORTIC DISSECTION,5,6,AORTIC DISSECTION,1
xmyz3w,1,1,Patient History,AORTIC DISSECTION,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Family History, Allergies, Medication, Social History",5,0.11,8,2,6,"4, 2, 6, 3, 2","2, 1, 2, 1, 1",2,Not Provided,"LUNG CANCER, PNEUMONIA, HEART FAILURE, PNEUMOTHORAX, TUBERCULOSIS",0,0,0,6,HEART FAILURE,0
xmyz3w,1,2,Physical Exmination,AORTIC DISSECTION,8,0,8,0,8,13,0.615384615,"Auscultate the Heart, Assess Eyes, Measure Temperature, Neurologic Exam Record, Assess Respiratory Rate, Assess Head, Abdomen Examination, Auscultate Lungs",5,0.12,8,2,6,"3, 1, 6, 2, 1","2, 1, 2, 1, 1",2,Not Provided,"LUNG CANCER, PNEUMONIA, HEART FAILURE, PNEUMOTHORAX, TUBERCULOSIS",0,0,0,6,HEART FAILURE,0
xmyz3w,1,3,Testing,AORTIC DISSECTION,2,0,2,0,2,10,0.2,"Chest X-Ray, ECG",5,0.47,8,2,7,"3, 1, 7, 2, 1","2, 1, 2, 1, 1",2,"Heart Failure 
BNP
Echo
diuresis 
","LUNG CANCER, PNEUMONIA, HEART FAILURE, PNEUMOTHORAX, TUBERCULOSIS",0,0,0,7,HEART FAILURE,0
xmyz3w,2,1,Patient History,MILIARY TB,1,0,1,0,1,6,0.166666667,Present Illness History,3,0.21,9,2,5,"5, 2, 2","2, 1, 1",2,Not Provided,"ACUTE MYELOID LEUKAEMIA, TUBERCULOSIS, HIV",0,TUBERCULOSIS,2,5,ACUTE MYELOID LEUKAEMIA,0
xmyz3w,2,2,Physical Exmination,MILIARY TB,2,0,2,0,2,13,0.153846154,"Abdomen Examination, Neck/Throat Examination",3,0.15,9,2,5,"5, 2, 2","2, 1, 1",2,Not Provided,"ACUTE MYELOID LEUKAEMIA, TUBERCULOSIS, HIV",0,TUBERCULOSIS,2,5,ACUTE MYELOID LEUKAEMIA,0
xmyz3w,2,3,Testing,MILIARY TB,4,0,4,0,4,10,0.4,"FBC, Clotting Test, Abdominal CT Scan, CRP and ESR",3,0.14,9,2,5,"5, 2, 2","2, 1, 1",2,Not Provided,"ACUTE MYELOID LEUKAEMIA, TUBERCULOSIS, HIV",0,TUBERCULOSIS,2,5,ACUTE MYELOID LEUKAEMIA,0
xmyz3w,3,1,Patient History,GUILLAINBARRE SYNDROME,9,0,5,0,5,6,0.833333333,"Past Medical History, Present Illness History, Medication, Family History, Social History",3,0.34,9,3,6,"2, 2, 6","1, 3, 2",2,Not Provided,"SPINAL CORD COMPRESSION SYNDROME, BOTULISM, STROKE",0,0,0,6,STROKE,0
xmyz3w,3,2,Physical Exmination,GUILLAINBARRE SYNDROME,3,0,3,0,3,13,0.230769231,"Neurologic Exam Record, Assess Eyes, Assess Extremities",3,0.39,9,3,6,"2, 2, 6","1, 3, 2",2,Not Provided,"SPINAL CORD COMPRESSION SYNDROME, BOTULISM, STROKE",0,0,0,6,STROKE,0
xmyz3w,3,3,Testing,GUILLAINBARRE SYNDROME,0,0,0,0,0,10,0,,3,0.2,9,3,6,"2, 2, 6","1, 3, 2",2,Not Provided,"SPINAL CORD COMPRESSION SYNDROME, BOTULISM, STROKE",0,0,0,6,STROKE,0
xmyz3w,4,1,Patient History,ULCERATIVE COLITIS,1,0,1,0,1,6,0.166666667,Present Illness History,3,0.28,4,2,6,"6, 2, 2","2, 2, 1",2,Not Provided,"COLORECTAL CANCER, ACUTE DIVERTICULITIS, ULCERATIVE COLITIS",1,ULCERATIVE COLITIS,3,6,COLORECTAL CANCER,0
xmyz3w,4,2,Physical Exmination,ULCERATIVE COLITIS,3,0,3,3,0,13,0,"Family History, Social History, Past Medical History",3,0.21,4,2,6,"6, 2, 2","2, 2, 1",2,Not Provided,"COLORECTAL CANCER, ACUTE DIVERTICULITIS, ULCERATIVE COLITIS",1,ULCERATIVE COLITIS,3,6,COLORECTAL CANCER,0
xmyz3w,4,3,Testing,ULCERATIVE COLITIS,3,0,3,2,1,10,0.1,"Abdomen Examination, Rectal Examination, FBC",3,0.58,4,2,6,"6, 2, 2","2, 2, 1",2,"colonoscopy
cea
surgery / chemo","COLORECTAL CANCER, ACUTE DIVERTICULITIS, ULCERATIVE COLITIS",1,ULCERATIVE COLITIS,3,6,COLORECTAL CANCER,0
xmyz3w,5,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,5,0,5,0,5,6,0.833333333,"Present Illness History, Past Medical History, Family History, Medication, Social History",3,0.18,7,2,5,"3, 5, 3","2, 2, 1",2,Not Provided,"STROKE, MENINGITIS, ENCEPHALITIS",1,MENINGITIS,2,5,MENINGITIS,1
xmyz3w,5,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,3,0,3,0,3,13,0.230769231,"Assess Head, Neurologic Exam Record, Measure Temperature",3,0.23,7,2,5,"3, 5, 3","2, 2, 1",2,Not Provided,"STROKE, MENINGITIS, ENCEPHALITIS",1,MENINGITIS,2,5,MENINGITIS,1
xmyz3w,5,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,0,0,0,0,0,10,0,,3,0.26,7,2,5,"3, 5, 3","2, 2, 1",2,Not Provided,"STROKE, MENINGITIS, ENCEPHALITIS",1,MENINGITIS,2,5,MENINGITIS,1
xmyz3w,6,1,Patient History,TEMPORAL ARTERITIS,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Social History, Family History, Allergies, Medication",1,0.22,8,2,4,4,2,2,Not Provided,SEPTIC ARTHRITIS,0,0,0,4,SEPTIC ARTHRITIS,0
xmyz3w,6,2,Physical Exmination,TEMPORAL ARTERITIS,7,0,7,0,7,13,0.538461538,"Measure Temperature, Assess Extremities, Neurologic Exam Record, Measure Blood Pressure, Abdomen Examination, Assess Head, Auscultate Lungs",1,0.4,8,2,5,5,2,2,Not Provided,SEPTIC ARTHRITIS,0,0,0,5,SEPTIC ARTHRITIS,0
xmyz3w,6,3,Testing,TEMPORAL ARTERITIS,4,0,4,0,4,10,0.4,"CRP and ESR, Other Biochemistry Tests, UREA and Electrolytes, Urine Dipstick",1,0.56,8,2,5,5,2,2,"joint aspiration and cultures
blood cultures
SEPSIS 6",SEPTIC ARTHRITIS,0,0,0,5,SEPTIC ARTHRITIS,0
xwhf93,1,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,6,1,"Past Medical History, Social History, Present Illness History, Medication, Allergies, Family History",1,0.61,8,3,6,6,3,3,Not Provided,"ENCEPHALITIS, MENINGITIS",1,MENINGITIS,1,6,ENCEPHALITIS,0
xwhf93,1,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,0,0,0,0,0,13,0,,2,0.53,8,3,7,"6, 7","3, 3",3,Not Provided,"ENCEPHALITIS, MENINGITIS",1,MENINGITIS,2,7,MENINGITIS,1
xwhf93,1,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,9,0,9,5,4,10,0.4,"Measure Temperature, Assess Head, Neurologic Exam Record, Neck/Throat Examination, Venous Blood Gas, FBC, CRP and ESR, UREA and Electrolytes, Present Illness History",2,0.3,8,3,7,"6, 7","3, 3",3,Not Provided,"ENCEPHALITIS, MENINGITIS",1,MENINGITIS,2,7,MENINGITIS,1
xwhf93,2,1,Patient History,MILIARY TB,7,0,6,0,6,6,1,"Social History, Present Illness History, Past Medical History, Family History, Allergies, Medication",1,0.54,7,3,7,7,3,3,Not Provided,"NEUTROPENIC SEPSIS, PNEUMONIA",0,0,0,7,NEUTROPENIC SEPSIS,0
xwhf93,2,2,Physical Exmination,MILIARY TB,4,0,4,0,4,13,0.307692308,"Measure Temperature, Auscultate Lungs, Abdomen Examination, Assess Respiratory Rate",2,0.7,7,3,7,"7, 7","3, 2",3,Not Provided,"NEUTROPENIC SEPSIS, PNEUMONIA",0,0,0,7,"NEUTROPENIC SEPSIS, PNEUMONIA",0
xwhf93,2,3,Testing,MILIARY TB,3,0,3,0,3,10,0.3,"Chest X-Ray, FBC, Abdominal CT Scan",2,0.58,7,3,7,"7, 7","3, 2",3,"Start sepsis 6 protocol for neutropenic sepsis, presumed chest origin given pleural effusion. 



","NEUTROPENIC SEPSIS, PNEUMONIA",0,0,0,7,"NEUTROPENIC SEPSIS, PNEUMONIA",0
xwhf93,3,1,Patient History,TEMPORAL ARTERITIS,7,0,6,0,6,6,1,"Present Illness History, Medication, Allergies, Social History, Family History, Past Medical History",1,0.34,5,0,6,6,0,0,Not Provided,"OSTEOARTHRITIS, REACTIVE ARTHRITIS",0,0,0,6,OSTEOARTHRITIS,0
xwhf93,3,2,Physical Exmination,TEMPORAL ARTERITIS,8,0,8,0,8,13,0.615384615,"Measure Temperature, Assess Extremities, Auscultate Lungs, Auscultate the Heart, Abdomen Examination, Assess Eyes, Neck/Throat Examination, Neurologic Exam Record",2,0.46,5,1,7,"5, 7","0, 1",1,Not Provided,"OSTEOARTHRITIS, REACTIVE ARTHRITIS, SEPTIC ARTHRITIS ",1,REACTIVE ARTHRITIS,2,7,REACTIVE ARTHRITIS,1
xwhf93,3,3,Testing,TEMPORAL ARTERITIS,3,0,3,1,2,10,0.2,"CRP and ESR, FBC, Present Illness History",3,0.59,5,2,7,"5, 7, 6","0, 1, 2",1,"Joint aspiration to determine if arthritis is septic or reactive. if septic, start protocol and treat with joint washout and IVABx. if reactive ,give NSAIDs and advice on symptoms resolving. ","OSTEOARTHRITIS, REACTIVE ARTHRITIS, SEPTIC ARTHRITIS",1,REACTIVE ARTHRITIS,2,7,REACTIVE ARTHRITIS,1
xwhf93,4,1,Patient History,GUILLAINBARRE SYNDROME,6,0,6,0,6,6,1,"Medication, Social History, Present Illness History, Allergies, Past Medical History, Family History",2,0.32,6,3,5,"5, 4","3, 2",3,Not Provided,"STROKE, GUILLAN BARRE",1,GUILLAN BARRE,2,5,STROKE,0
xwhf93,4,2,Physical Exmination,GUILLAINBARRE SYNDROME,5,0,5,0,5,13,0.384615385,"Neurologic Exam Record, Measure Blood Pressure, Neck/Throat Examination, Take Pulse, Abdomen Examination",2,0.52,6,3,6,"6, 4","3, 2",3,Not Provided,"STROKE, GUILLAN BARRE",1,GUILLAN BARRE,2,6,STROKE,0
xwhf93,4,3,Testing,GUILLAINBARRE SYNDROME,5,0,5,0,5,10,0.5,"Venous Blood Gas, FBC, Clotting Test, ECG, UREA and Electrolytes",2,0.41,6,3,6,"6, 4","3, 2",3,Not Provided,"STROKE, GUILLAN BARRE",1,GUILLAN BARRE,2,6,STROKE,0
xwhf93,5,1,Patient History,ULCERATIVE COLITIS,6,0,6,0,6,6,1,"Past Medical History, Allergies, Family History, Medication, Social History, Present Illness History",2,0.33,6,2,6,"6, 5","2, 1",2,Not Provided,"COLORECTAL CANCER, DIVERTICULITIS",1,DIVERTICULITIS,2,6,COLORECTAL CANCER,0
xwhf93,5,2,Physical Exmination,ULCERATIVE COLITIS,4,0,4,0,4,13,0.307692308,"Abdomen Examination, Rectal Examination, Measure Blood Pressure, Take Pulse",2,0.51,6,2,6,"6, 5","2, 1",2,Not Provided,"COLORECTAL CANCER, DIVERTICULITIS, GASTROENTERITIS ",1,DIVERTICULITIS,2,6,COLORECTAL CANCER,0
xwhf93,5,3,Testing,ULCERATIVE COLITIS,4,0,4,1,3,10,0.3,"Abdominal CT Scan, FBC, Venous Blood Gas, Present Illness History",3,0.56,6,2,6,"6, 5, 6","2, 1, 1",2,Not Provided,"COLORECTAL CANCER, DIVERTICULITIS, GASTROENTERITIS",1,DIVERTICULITIS,2,6,"COLORECTAL CANCER, GASTROENTERITIS",0
xwhf93,6,1,Patient History,AORTIC DISSECTION,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Social History, Family History, Allergies",3,0.34,5,2,6,"6, 3, 5","2, 1, 1",2,Not Provided,"HEART FAILURE, PERICARDITIS, UNSTABLE ANGINA, INFECTIVE ENDOCARDITIS ",0,0,0,6,HEART FAILURE,0
xwhf93,6,2,Physical Exmination,AORTIC DISSECTION,6,0,6,0,6,13,0.461538462,"Auscultate the Heart, Take Pulse, Measure Blood Pressure, Auscultate Lungs, Assess Respiratory Rate, Measure Temperature",4,0.27,5,2,7,"6, 7, 5, 2","2, 1, 1, 2",1,Not Provided,"HEART FAILURE, PERICARDITIS, UNSTABLE ANGINA, INFECTIVE ENDOCARDITIS",0,0,0,7,PERICARDITIS,0
xwhf93,6,3,Testing,AORTIC DISSECTION,2,0,2,0,2,10,0.2,"Chest X-Ray, ECG",4,0.61,5,2,8,"6, 8, 5, 2","2, 1, 1, 2",1,Not Provided,"HEART FAILURE, PERICARDITIS, UNSTABLE ANGINA, INFECTIVE ENDOCARDITIS",0,0,0,8,PERICARDITIS,0
xwtzmp,1,1,Patient History,AORTIC DISSECTION,8,0,6,0,6,6,1,"Present Illness History, Past Medical History, Allergies, Medication, Family History, Social History",5,0.26,7,3,7,"7, 3, 6, 3, 1","3, 1, 2, 2, 0",3,Not Provided,"HEART ATTACK, ANGINA, LUNG CANCER, HAEMATOLOGICAL MALIGNANCY, PANIC ATTACK, HEART FAILURE",0,0,0,7,HEART ATTACK,0
xwtzmp,1,2,Physical Exmination,AORTIC DISSECTION,15,0,13,0,13,13,1,"Assess Head, Auscultate the Heart, Assess Respiratory Rate, Measure Blood Pressure, Measure Temperature, Assess Eyes, Rectal Examination, Assess Extremities, Neurologic Exam Record, Abdomen Examination, Take Pulse, Auscultate Lungs, Neck/Throat Examination",5,0.22,7,3,7,"7, 6, 3, 1, 3","3, 2, 2, 0, 1",3,Not Provided,"HEART ATTACK, LUNG CANCER, HAEMATOLOGICAL MALIGNANCY, PANIC ATTACK, HEART FAILURE, PERICARDITIS",0,0,0,7,HEART ATTACK,0
xwtzmp,1,3,Testing,AORTIC DISSECTION,4,0,4,0,4,10,0.4,"ECG, Chest X-Ray, FBC, UREA and Electrolytes",6,0.41,7,3,9,"1, 1, 1, 1, 3, 9","3, 2, 2, 0, 1, 2",2,Not Provided,"HEART ATTACK, LUNG CANCER, HAEMATOLOGICAL MALIGNANCY, PANIC ATTACK, HEART FAILURE, PERICARDITIS",0,0,0,9,PERICARDITIS,0
xwtzmp,2,1,Patient History,MILIARY TB,7,0,6,0,6,6,1,"Past Medical History, Present Illness History, Allergies, Family History, Social History, Medication",1,0.61,3,2,10,10,2,2,Not Provided,"ACUTE MYELOID LEUKAEMIA, OVERWHELMING SEPSIS",0,0,0,10,ACUTE MYELOID LEUKAEMIA,0
xwtzmp,2,2,Physical Exmination,MILIARY TB,4,0,4,0,4,13,0.307692308,"Auscultate Lungs, Abdomen Examination, Assess Respiratory Rate, Measure Temperature",2,0.8,3,3,10,"10, 10","2, 3",2,Not Provided,"ACUTE MYELOID LEUKAEMIA, OVERWHELMING SEPSIS",0,0,0,10,"ACUTE MYELOID LEUKAEMIA, OVERWHELMING SEPSIS",0
xwtzmp,2,3,Testing,MILIARY TB,4,0,4,0,4,10,0.4,"Venous Blood Gas, FBC, Chest X-Ray, UREA and Electrolytes",2,0.82,3,3,10,"10, 10","2, 3",2,"Sepsis 6.

Refer to haematology.

Request a blood film.

","ACUTE MYELOID LEUKAEMIA, OVERWHELMING SEPSIS",0,0,0,10,"ACUTE MYELOID LEUKAEMIA, OVERWHELMING SEPSIS",0
xwtzmp,3,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Social History, Medication, Family History, Allergies",1,0.08,10,3,5,5,3,3,Not Provided,STROKE,0,0,0,5,STROKE,0
xwtzmp,3,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,13,0,13,0,13,13,1,"Measure Blood Pressure, Assess Respiratory Rate, Neck/Throat Examination, Assess Extremities, Auscultate Lungs, Take Pulse, Measure Temperature, Assess Eyes, Abdomen Examination, Auscultate the Heart, Assess Head, Rectal Examination, Neurologic Exam Record",1,0,10,3,3,3,3,3,Not Provided,STROKE,0,0,0,3,STROKE,0
xwtzmp,3,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,5,0,5,0,5,10,0.5,"Chest X-Ray, FBC, UREA and Electrolytes, ECG, Urine Dipstick",1,0,10,3,1,1,3,3,Not Provided,STROKE,0,0,0,1,STROKE,0
xwtzmp,4,1,Patient History,GUILLAINBARRE SYNDROME,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Allergies, Family History, Social History, Medication",2,0.59,6,3,10,"10, 4","3, 3",3,Not Provided,"GUILLON BARRE SYNDROME, CAUDA EQUINA SYNDROME",1,GUILLON BARRE SYNDROME,1,10,GUILLON BARRE SYNDROME,1
xwtzmp,4,2,Physical Exmination,GUILLAINBARRE SYNDROME,8,0,8,0,8,13,0.615384615,"Rectal Examination, Assess Respiratory Rate, Auscultate Lungs, Auscultate the Heart, Assess Head, Assess Extremities, Abdomen Examination, Neurologic Exam Record",2,0.26,6,3,8,"8, 6","3, 3",3,Not Provided,"GUILLON BARRE SYNDROME, CAUDA EQUINA SYNDROME",1,GUILLON BARRE SYNDROME,1,8,GUILLON BARRE SYNDROME,1
xwtzmp,4,3,Testing,GUILLAINBARRE SYNDROME,2,0,2,0,2,10,0.2,"Other Biochemistry Tests, CRP and ESR",2,0.33,6,3,7,"7, 7","3, 3",3,MRI Spine to decide which it is. Then potentially high dose steroids if GBS.,"GUILLON BARRE SYNDROME, CAUDA EQUINA SYNDROME",1,GUILLON BARRE SYNDROME,1,7,"GUILLON BARRE SYNDROME, CAUDA EQUINA SYNDROME",1
xwtzmp,5,1,Patient History,TEMPORAL ARTERITIS,7,0,6,0,6,6,1,"Present Illness History, Medication, Allergies, Social History, Past Medical History, Family History",3,0,10,1,8,"8, 5, 2","1, 1, 1",1,Not Provided,"RHEMATOLOGICAL???, REPETITIVE STRAIN INJURY, LIMITED SCLERODERMA?, SEPTIC ARTHRITIS????, MALIGNANCY?",0,0,0,8,RHEMATOLOGICAL???,0
