participantID,trialNum,stage,stageName,trueCondition,differentials,correct,correctDiagnosisText,correctDiagnosisIdx,highestLikelihoodValue,highestLikelihoodDifferential,highestLikelihoodCorrect
sz5k4r,5,1,Patient History,GUILLAIN-BARRE SYNDROME,"GUILLAIN BARRE SYNDROME, CDIP, SPINAL CORD COMPRESSION",1,GUILLAIN BARRE SYNDROME,1,8,"GUILLAIN BARRE SYNDROME, SPINAL CORD COMPRESSION",1
sz5k4r,5,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"GUILLAIN BARRE SYNDROME, CDIP, SPINAL CORD COMPRESSION",1,GUILLAIN BARRE SYNDROME,1,10,GUILLAIN BARRE SYNDROME,1
sz5k4r,5,3,Testing,GUILLAIN-BARRE SYNDROME,"GUILLAIN BARRE SYNDROME, CDIP, SPINAL CORD COMPRESSION",1,GUILLAIN BARRE SYNDROME,1,10,GUILLAIN BARRE SYNDROME,1
sz5k4r,6,1,Patient History,ULCERATIVE COLITIS,"DIVERTICULAR DISEASE, DIVERTICULITIS, COLORECTAL CANCER",0,0,0,9,DIVERTICULAR DISEASE,1
sz5k4r,6,2,Physical Exmination,ULCERATIVE COLITIS,"DIVERTICULAR DISEASE, DIVERTICULITIS, COLORECTAL CANCER",0,0,0,10,DIVERTICULITIS,1
sz5k4r,6,3,Testing,ULCERATIVE COLITIS,"DIVERTICULAR DISEASE, DIVERTICULITIS, COLORECTAL CANCER, ULCERATIVE COLITIS",1,ULCERATIVE COLITIS,4,10,"DIVERTICULITIS, ULCERATIVE COLITIS",1
t4lrxf,1,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,CEREBRAL ANEURYSM,0,0,0,5,CEREBRAL ANEURYSM,0
t4lrxf,1,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"CEREBRAL ANEURYSM, ENCEPHALITIS",0,0,0,6,ENCEPHALITIS,0
t4lrxf,1,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"CEREBRAL ANEURYSM, ENCEPHALITIS, INFECTIVE ENDOCARDITIS",0,0,0,6,"ENCEPHALITIS, INFECTIVE ENDOCARDITIS",0
t4lrxf,2,1,Patient History,AORTIC DISSECTION,"PNEUMONIA, HEART FAILURE, ANGINA, GORD",0,0,0,6,"HEART FAILURE, ANGINA, GORD",0
t4lrxf,2,2,Physical Exmination,AORTIC DISSECTION,"PNEUMONIA, HEART FAILURE, ANGINA, GORD, AORTIC STENOSIS",0,0,0,6,"HEART FAILURE, ANGINA, GORD, AORTIC STENOSIS",0
t4lrxf,2,3,Testing,AORTIC DISSECTION,"PNEUMONIA, HEART FAILURE, ANGINA, GORD, AORTIC STENOSIS, PERICARDIAL EFFUSION",0,0,0,6,"HEART FAILURE, ANGINA, GORD, AORTIC STENOSIS, PERICARDIAL EFFUSION",0
t4lrxf,3,1,Patient History,MILIARY TB,"INFECTION SECONDARY TO PANCYTOPENIS, LUNG CARCINOMA",0,0,0,8,INFECTION SECONDARY TO PANCYTOPENIS,0
t4lrxf,3,2,Physical Exmination,MILIARY TB,"INFECTION SECONDARY TO PANCYTOPENIS, LUNG CARCINOMA, HEART FAILURE SECONDARY TO ANAEMIA",0,0,0,8,INFECTION SECONDARY TO PANCYTOPENIS,0
t4lrxf,3,3,Testing,MILIARY TB,"INFECTION SECONDARY TO PANCYTOPENIS, LUNG CARCINOMA, HEART FAILURE SECONDARY TO ANAEMIA, LIVER FAILURE",0,0,0,8,INFECTION SECONDARY TO PANCYTOPENIS,0
t4lrxf,4,1,Patient History,ULCERATIVE COLITIS,"INFECTIVE COLITIS, DIVERTICULITIS",1,INFECTIVE COLITIS,1,6,DIVERTICULITIS,1
t4lrxf,4,2,Physical Exmination,ULCERATIVE COLITIS,"INFECTIVE COLITIS, DIVERTICULITIS",1,INFECTIVE COLITIS,1,6,DIVERTICULITIS,1
t4lrxf,4,3,Testing,ULCERATIVE COLITIS,"INFECTIVE COLITIS, DIVERTICULITIS",1,INFECTIVE COLITIS,1,8,INFECTIVE COLITIS,1
t4lrxf,5,1,Patient History,TEMPORAL ARTERITIS,"REACTIVE ARTHRITIS, LUPUS",0,0,0,6,LUPUS,0
t4lrxf,5,2,Physical Exmination,TEMPORAL ARTERITIS,"REACTIVE ARTHRITIS, LUPUS, POLY MYALGIA RHEUMATICA",1,POLY MYALGIA RHEUMATICA,3,6,"LUPUS, POLY MYALGIA RHEUMATICA",1
t4lrxf,5,3,Testing,TEMPORAL ARTERITIS,"REACTIVE ARTHRITIS, LUPUS, POLY MYALGIA RHEUMATICA",1,POLY MYALGIA RHEUMATICA,3,6,"LUPUS, POLY MYALGIA RHEUMATICA",1
t4lrxf,6,1,Patient History,GUILLAIN-BARRE SYNDROME,"CAUDA EQUINA, FUNCTIONAL NEUROLOGICAL DISORDER",0,0,0,6,FUNCTIONAL NEUROLOGICAL DISORDER,0
t4lrxf,6,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"CAUDA EQUINA, FUNCTIONAL NEUROLOGICAL DISORDER, TRANSVERSE MYELITIS SECONDARY TO MS",0,0,0,6,"FUNCTIONAL NEUROLOGICAL DISORDER, TRANSVERSE MYELITIS SECONDARY TO MS",0
t4lrxf,6,3,Testing,GUILLAIN-BARRE SYNDROME,"CAUDA EQUINA, FUNCTIONAL NEUROLOGICAL DISORDER, TRANSVERSE MYELITIS SECONDARY TO MS, GUILLERMO BARRE",1,GUILLERMO BARRE,4,6,"FUNCTIONAL NEUROLOGICAL DISORDER, TRANSVERSE MYELITIS SECONDARY TO MS, GUILLERMO BARRE",1
t5s69h,1,1,Patient History,GUILLAIN-BARRE SYNDROME,"CAUDA EQUINA, SLIPPED DISC",1,CAUDA EQUINA,1,6,SLIPPED DISC,0
t5s69h,1,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"CAUDA EQUINA, SLIPPED DISC, STROKE",1,CAUDA EQUINA,1,7,STROKE,0
t5s69h,1,3,Testing,GUILLAIN-BARRE SYNDROME,"CAUDA EQUINA, SLIPPED DISC, STROKE",1,CAUDA EQUINA,1,7,STROKE,0
t5s69h,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"MENINGITIS, MIGRAINE, SUBARACHNOID HAEMORRHAGE",1,MENINGITIS,1,7,"MENINGITIS, MIGRAINE",1
t5s69h,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"MENINGITIS, MIGRAINE, SUBARACHNOID HAEMORRHAGE",1,MENINGITIS,1,7,"MENINGITIS, MIGRAINE",1
t5s69h,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"MENINGITIS, MIGRAINE, SUBARACHNOID HAEMORRHAGE, LEUKAEMIA, HAEMOLYTIC URAEMIC SYNDROME, HAEMOLYTIC ANAEMIA, SICKLE CELL CRISES",1,MENINGITIS,1,7,"MENINGITIS, MIGRAINE",1
t5s69h,3,1,Patient History,TEMPORAL ARTERITIS,"REACTIVE ARTHRITIS, LYME DISEASE, PSEUDOGOUT, RHEUMATOID ARTHRITIS, SEPTIC ARTHRITIS",0,0,0,6,"PSEUDOGOUT, RHEUMATOID ARTHRITIS",0
t5s69h,3,2,Physical Exmination,TEMPORAL ARTERITIS,"REACTIVE ARTHRITIS, LYME DISEASE, PSEUDOGOUT, RHEUMATOID ARTHRITIS, SEPTIC ARTHRITIS, SYSTEMIC LUPUS ERTHYEMATOSUS, GIANT CELL ARTERITIS",1,GIANT CELL ARTERITIS,7,7,GIANT CELL ARTERITIS,1
t5s69h,3,3,Testing,TEMPORAL ARTERITIS,"REACTIVE ARTHRITIS, LYME DISEASE, PSEUDOGOUT, RHEUMATOID ARTHRITIS, SEPTIC ARTHRITIS, SYSTEMIC LUPUS ERTHYEMATOSUS, GIANT CELL ARTERITIS",1,GIANT CELL ARTERITIS,7,7,GIANT CELL ARTERITIS,1
t5s69h,4,1,Patient History,MILIARY TB,"CHRONIC MYELOID LEUKAEMIA, LYMPHOMA, MYELOMA",1,LYMPHOMA,2,8,CHRONIC MYELOID LEUKAEMIA,0
t5s69h,4,2,Physical Exmination,MILIARY TB,"CHRONIC MYELOID LEUKAEMIA, LYMPHOMA, MYELOMA, HEART FAILURE",1,LYMPHOMA,2,8,CHRONIC MYELOID LEUKAEMIA,0
t5s69h,4,3,Testing,MILIARY TB,"CHRONIC MYELOID LEUKAEMIA, LYMPHOMA, MYELOMA, HEART FAILURE",1,LYMPHOMA,2,8,CHRONIC MYELOID LEUKAEMIA,0
t5s69h,5,1,Patient History,ULCERATIVE COLITIS,"C. DIFF INFECTION, EXACERBATION OF DIVERTICULITIS",0,0,0,6,"C. DIFF INFECTION, EXACERBATION OF DIVERTICULITIS",1
t5s69h,5,2,Physical Exmination,ULCERATIVE COLITIS,"C. DIFF INFECTION, EXACERBATION OF DIVERTICULITIS, ULCERATIVE COLITIS, BOWEL CANCER, GASTROENTERITIS",1,ULCERATIVE COLITIS,3,7,"C. DIFF INFECTION, BOWEL CANCER",0
t5s69h,5,3,Testing,ULCERATIVE COLITIS,"C. DIFF INFECTION, EXACERBATION OF DIVERTICULITIS, ULCERATIVE COLITIS, BOWEL CANCER, GASTROENTERITIS",1,ULCERATIVE COLITIS,3,7,"C. DIFF INFECTION, BOWEL CANCER",0
t5s69h,6,1,Patient History,AORTIC DISSECTION,"MYOCARDIAL INFARCTION, LUNG CA, PULMONARY EMBOLISM, ANGINA, MENOPAUSAL SYMPTOMS",0,0,0,9,ANGINA,0
t5s69h,6,2,Physical Exmination,AORTIC DISSECTION,"MYOCARDIAL INFARCTION, LUNG CA, PULMONARY EMBOLISM, ANGINA, MENOPAUSAL SYMPTOMS, AORTIC DISSECTION",1,AORTIC DISSECTION,6,9,AORTIC DISSECTION,1
t5s69h,6,3,Testing,AORTIC DISSECTION,"MYOCARDIAL INFARCTION, LUNG CA, PULMONARY EMBOLISM, ANGINA, MENOPAUSAL SYMPTOMS, AORTIC DISSECTION",1,AORTIC DISSECTION,6,9,AORTIC DISSECTION,1
v47xhd,1,1,Patient History,AORTIC DISSECTION,"CANCER, PE, RAMIPRIL SE",1,PE,2,6,CANCER,0
v47xhd,1,2,Physical Exmination,AORTIC DISSECTION,"CANCER, PE, RAMIPRIL SE, VALVULAR INCOMPETENCY, HEART FAILURE",1,PE,2,7,VALVULAR INCOMPETENCY,0
v47xhd,1,3,Testing,AORTIC DISSECTION,"CANCER, PE, RAMIPRIL SE, VALVULAR INCOMPETENCY, HEART FAILURE",1,PE,2,7,VALVULAR INCOMPETENCY,0
v47xhd,2,1,Patient History,GUILLAIN-BARRE SYNDROME,MS,0,0,0,4,MS,0
v47xhd,2,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"MS, STROKE",0,0,0,4,"MS, STROKE",0
v47xhd,2,3,Testing,GUILLAIN-BARRE SYNDROME,"MS, STROKE, AUTOIMMUNE CONDITION",0,0,0,4,"MS, STROKE",0
v47xhd,3,1,Patient History,TEMPORAL ARTERITIS,AUTOIMMUNE CONDITION,0,0,0,2,AUTOIMMUNE CONDITION,0
v47xhd,3,2,Physical Exmination,TEMPORAL ARTERITIS,"AUTOIMMUNE CONDITION, GCA",0,0,0,6,GCA,0
v47xhd,3,3,Testing,TEMPORAL ARTERITIS,"AUTOIMMUNE CONDITION, GCA",0,0,0,6,GCA,0
v47xhd,4,1,Patient History,ULCERATIVE COLITIS,"A FLARE UP OF DIVERTUCULITIS, INFECTION",1,A FLARE UP OF DIVERTUCULITIS,1,4,"A FLARE UP OF DIVERTUCULITIS, INFECTION",1
v47xhd,4,2,Physical Exmination,ULCERATIVE COLITIS,"A FLARE UP OF DIVERTUCULITIS, INFECTION",1,A FLARE UP OF DIVERTUCULITIS,1,4,"A FLARE UP OF DIVERTUCULITIS, INFECTION",1
v47xhd,4,3,Testing,ULCERATIVE COLITIS,"A FLARE UP OF DIVERTUCULITIS, INFECTION, IBD",1,A FLARE UP OF DIVERTUCULITIS,1,6,IBD,0
v47xhd,5,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"STROKE, ENCEPHALITIS",0,0,0,5,STROKE,0
v47xhd,5,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"STROKE, ENCEPHALITIS",0,0,0,5,STROKE,0
v47xhd,5,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"STROKE, ENCEPHALITIS, TUMOUR",0,0,0,5,STROKE,0
v47xhd,6,1,Patient History,MILIARY TB,LEUKAEMIA,0,0,0,5,LEUKAEMIA,0
v47xhd,6,2,Physical Exmination,MILIARY TB,LEUKAEMIA,0,0,0,5,LEUKAEMIA,0
v47xhd,6,3,Testing,MILIARY TB,LEUKAEMIA,0,0,0,5,LEUKAEMIA,0
vsbtkm,1,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"CEREBELLAR STROKE, TRAUMATIC HEAD INJURY, MENINGITIS, ABSCESS",1,MENINGITIS,3,8,MENINGITIS,1
vsbtkm,1,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"CEREBELLAR STROKE, TRAUMATIC HEAD INJURY, MENINGITIS, ABSCESS",1,MENINGITIS,3,10,MENINGITIS,1
vsbtkm,1,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"CEREBELLAR STROKE, TRAUMATIC HEAD INJURY, MENINGITIS, ABSCESS, PRIMARY HEADACHE",1,MENINGITIS,3,10,MENINGITIS,1
vsbtkm,2,1,Patient History,TEMPORAL ARTERITIS,"POLYMYALGIA RHEUMATICA, INFECTION, VASCULITIS",1,POLYMYALGIA RHEUMATICA,1,8,INFECTION,0
vsbtkm,2,2,Physical Exmination,TEMPORAL ARTERITIS,"POLYMYALGIA RHEUMATICA, INFECTION, VASCULITIS, URINARY TRACT INFECTION, SEPSIS",1,POLYMYALGIA RHEUMATICA,1,8,INFECTION,0
vsbtkm,2,3,Testing,TEMPORAL ARTERITIS,"POLYMYALGIA RHEUMATICA, INFECTION, VASCULITIS, URINARY TRACT INFECTION, SEPSIS, INFLAMMATORY ARTHRITIS",1,POLYMYALGIA RHEUMATICA,1,10,INFLAMMATORY ARTHRITIS,1
vsbtkm,3,1,Patient History,AORTIC DISSECTION,"PULMONARY EMBOLUS, EXACERBATION OF HEART FAILURE, PNEUMONIA, PNEUMOTHORAX",1,PULMONARY EMBOLUS,1,7,PULMONARY EMBOLUS,1
vsbtkm,3,2,Physical Exmination,AORTIC DISSECTION,"PULMONARY EMBOLUS, EXACERBATION OF HEART FAILURE, PNEUMONIA, PNEUMOTHORAX",1,PULMONARY EMBOLUS,1,7,PULMONARY EMBOLUS,1
vsbtkm,3,3,Testing,AORTIC DISSECTION,"PULMONARY EMBOLUS, EXACERBATION OF HEART FAILURE, PNEUMONIA, PNEUMOTHORAX",1,PULMONARY EMBOLUS,1,9,PULMONARY EMBOLUS,1
vsbtkm,4,1,Patient History,MILIARY TB,"NEUTROPENIC SEPSIS, ACUTE MYELOID LEUKAEMIA",0,0,0,9,ACUTE MYELOID LEUKAEMIA,0
vsbtkm,4,2,Physical Exmination,MILIARY TB,"NEUTROPENIC SEPSIS, ACUTE MYELOID LEUKAEMIA, PNEUMONIA",0,0,0,9,ACUTE MYELOID LEUKAEMIA,0
vsbtkm,4,3,Testing,MILIARY TB,"NEUTROPENIC SEPSIS, ACUTE MYELOID LEUKAEMIA, PNEUMONIA",0,0,0,9,ACUTE MYELOID LEUKAEMIA,0
vsbtkm,5,1,Patient History,GUILLAIN-BARRE SYNDROME,"STROKE, GUILLIAN BARRE SYNDROME, CAUDA EQUINA SYNDROME, SPINAL CORD PATHOLOGY",1,GUILLIAN BARRE SYNDROME,2,7,GUILLIAN BARRE SYNDROME,1
vsbtkm,5,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"STROKE, GUILLIAN BARRE SYNDROME, CAUDA EQUINA SYNDROME, SPINAL CORD PATHOLOGY",1,GUILLIAN BARRE SYNDROME,2,7,GUILLIAN BARRE SYNDROME,1
vsbtkm,5,3,Testing,GUILLAIN-BARRE SYNDROME,"STROKE, GUILLIAN BARRE SYNDROME, CAUDA EQUINA SYNDROME, SPINAL CORD PATHOLOGY",1,GUILLIAN BARRE SYNDROME,2,7,GUILLIAN BARRE SYNDROME,1
vsbtkm,6,1,Patient History,ULCERATIVE COLITIS,"DIVERTICULITIS, INFLAMMATORY BOWEL DISEASE, GASTROENTERITIS",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
vsbtkm,6,2,Physical Exmination,ULCERATIVE COLITIS,"DIVERTICULITIS, INFLAMMATORY BOWEL DISEASE, GASTROENTERITIS, APPENDICITIS, PERFORATION",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
vsbtkm,6,3,Testing,ULCERATIVE COLITIS,"DIVERTICULITIS, INFLAMMATORY BOWEL DISEASE, GASTROENTERITIS, APPENDICITIS, PERFORATION",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
vyxds1,1,1,Patient History,TEMPORAL ARTERITIS,"REACTIVE ARTHRITIS, SEPTIC ARTHRITIS, VASCULITIS, PMR/GCA",0,0,0,6,PMR/GCA,0
vyxds1,1,2,Physical Exmination,TEMPORAL ARTERITIS,"REACTIVE ARTHRITIS, SEPTIC ARTHRITIS, VASCULITIS, PMR/GCA, GIANT CELL ARTERITIS",1,GIANT CELL ARTERITIS,5,9,PMR/GCA,0
vyxds1,1,3,Testing,TEMPORAL ARTERITIS,"REACTIVE ARTHRITIS, SEPTIC ARTHRITIS, VASCULITIS, PMR/GCA, GIANT CELL ARTERITIS",1,GIANT CELL ARTERITIS,5,9,PMR/GCA,0
vyxds1,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"ENCEPHALITIS, MENINGITIS, BRAIN ABSCESS, STROKE",1,MENINGITIS,2,6,"ENCEPHALITIS, BRAIN ABSCESS",0
vyxds1,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"ENCEPHALITIS, MENINGITIS, BRAIN ABSCESS, STROKE",1,MENINGITIS,2,6,"ENCEPHALITIS, BRAIN ABSCESS",0
vyxds1,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"ENCEPHALITIS, MENINGITIS, BRAIN ABSCESS, STROKE",1,MENINGITIS,2,6,"ENCEPHALITIS, BRAIN ABSCESS",0
vyxds1,3,1,Patient History,GUILLAIN-BARRE SYNDROME,"STROKE, POST-ICTAL STATE",0,0,0,6,POST-ICTAL STATE,0
vyxds1,3,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"STROKE, POST-ICTAL STATE, SPINAL ABSCESS",0,0,0,6,"POST-ICTAL STATE, SPINAL ABSCESS",0
vyxds1,3,3,Testing,GUILLAIN-BARRE SYNDROME,"STROKE, POST-ICTAL STATE, SPINAL ABSCESS",0,0,0,6,"POST-ICTAL STATE, SPINAL ABSCESS",0
vyxds1,4,1,Patient History,ULCERATIVE COLITIS,"GASTROENTERITIS, BOWEL CANCER, DIVERTICULITIS, MESENTERIC ISCHAEMIA",1,DIVERTICULITIS,3,6,MESENTERIC ISCHAEMIA,0
vyxds1,4,2,Physical Exmination,ULCERATIVE COLITIS,"GASTROENTERITIS, BOWEL CANCER, DIVERTICULITIS, MESENTERIC ISCHAEMIA",1,DIVERTICULITIS,3,6,MESENTERIC ISCHAEMIA,0
vyxds1,4,3,Testing,ULCERATIVE COLITIS,"GASTROENTERITIS, BOWEL CANCER, DIVERTICULITIS, MESENTERIC ISCHAEMIA",1,DIVERTICULITIS,3,6,MESENTERIC ISCHAEMIA,0
vyxds1,5,1,Patient History,MILIARY TB,"NEUTROPENIA SEPSIS, LYMPHOMA",1,LYMPHOMA,2,7,NEUTROPENIA SEPSIS,0
vyxds1,5,2,Physical Exmination,MILIARY TB,"NEUTROPENIA SEPSIS, LYMPHOMA, AML",1,LYMPHOMA,2,7,NEUTROPENIA SEPSIS,0
vyxds1,5,3,Testing,MILIARY TB,"NEUTROPENIA SEPSIS, LYMPHOMA, AML",1,LYMPHOMA,2,7,NEUTROPENIA SEPSIS,0
vyxds1,6,1,Patient History,AORTIC DISSECTION,"HEART FAILURE, VASCULITIS, LUPUS",0,0,0,5,LUPUS,0
vyxds1,6,2,Physical Exmination,AORTIC DISSECTION,"HEART FAILURE, VASCULITIS, LUPUS",0,0,0,8,HEART FAILURE,0
vyxds1,6,3,Testing,AORTIC DISSECTION,"HEART FAILURE, VASCULITIS, LUPUS",0,0,0,8,HEART FAILURE,0
vz8t6j,1,1,Patient History,TEMPORAL ARTERITIS,"MENINGITIS, PERFORATED ULCER, GUILLIAN BARRE",0,0,0,7,PERFORATED ULCER,0
vz8t6j,1,2,Physical Exmination,TEMPORAL ARTERITIS,"MENINGITIS, PERFORATED ULCER, GUILLIAN BARRE",0,0,0,7,PERFORATED ULCER,0
vz8t6j,1,3,Testing,TEMPORAL ARTERITIS,"MENINGITIS, PERFORATED ULCER, GUILLIAN BARRE, TRANSIENT SYNOVITIS, REACTIVE ARTHRITIS",1,REACTIVE ARTHRITIS,5,8,REACTIVE ARTHRITIS,1
vz8t6j,2,1,Patient History,ULCERATIVE COLITIS,"DIVERTICULITIS, MALIGNANCY, GASTROENTERITIS",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
vz8t6j,2,2,Physical Exmination,ULCERATIVE COLITIS,"DIVERTICULITIS, MALIGNANCY, GASTROENTERITIS, INTUSSUSCEPTION, ISCHAEMIC COLITIS",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
vz8t6j,2,3,Testing,ULCERATIVE COLITIS,DIVERTICULITIS,1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
vz8t6j,3,1,Patient History,AORTIC DISSECTION,"AORTIC DISSECTION, ASTHMA, MYOCARDIAL INFARCTION, ANGINA, COPD, HEART FAILURE, PANCREATITIS",1,AORTIC DISSECTION,1,6,PANCREATITIS,0
vz8t6j,3,2,Physical Exmination,AORTIC DISSECTION,"AORTIC DISSECTION, MYOCARDIAL INFARCTION, ANGINA, HEART FAILURE, HOCM, AORTIC STENOSIS",1,AORTIC DISSECTION,1,7,HOCM,0
vz8t6j,3,3,Testing,AORTIC DISSECTION,HEART FAILURE,0,0,0,1,HEART FAILURE,0
vz8t6j,4,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"SAH, MENINGITIS, ENCEPHALITIS",1,MENINGITIS,2,8,MENINGITIS,1
vz8t6j,4,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"SAH, MENINGITIS, ENCEPHALITIS",1,MENINGITIS,2,9,MENINGITIS,1
vz8t6j,4,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,SAH,0,0,0,6,SAH,0
vz8t6j,5,1,Patient History,MILIARY TB,"MALIGNANCY, ATYPICAL OPPORTUNISTIC INFECTION, PCP, DISCITIS",0,0,0,8,PCP,0
vz8t6j,5,2,Physical Exmination,MILIARY TB,"MALIGNANCY, ATYPICAL OPPORTUNISTIC INFECTION, PCP, DISCITIS, GUILLAIN BARRRE",0,0,0,8,PCP,0
vz8t6j,5,3,Testing,MILIARY TB,"ATYPICAL OPPORTUNISTIC INFECTION, PCP",0,0,0,7,ATYPICAL OPPORTUNISTIC INFECTION,0
vz8t6j,6,1,Patient History,GUILLAINBARRE SYNDROME,"TIA, PROLAPSED DISC, CAUDA EQUINA, PERIPHERAL NEUROPATHY",1,CAUDA EQUINA,3,6,CAUDA EQUINA,1
vz8t6j,6,2,Physical Exmination,GUILLAINBARRE SYNDROME,"TIA, PROLAPSED DISC, CAUDA EQUINA, PERIPHERAL NEUROPATHY, BROWNSEQUARD SYNDROME, SYRINGOMYELIA",1,CAUDA EQUINA,3,6,CAUDA EQUINA,1
vz8t6j,6,3,Testing,GUILLAINBARRE SYNDROME,"TIA, PROLAPSED DISC, CAUDA EQUINA, PERIPHERAL NEUROPATHY, BROWNSEQUARD SYNDROME, SYRINGOMYELIA",1,CAUDA EQUINA,3,6,CAUDA EQUINA,1
w2ckbm,1,1,Patient History,TEMPORAL ARTERITIS,"MUSCULOSKELETAL PAIN, RHEUMATOID ARTHRITIS, POLY MYALGIA RHEUMATICA",1,POLY MYALGIA RHEUMATICA,3,8,"MUSCULOSKELETAL PAIN, RHEUMATOID ARTHRITIS, POLY MYALGIA RHEUMATICA",1
w2ckbm,1,2,Physical Exmination,TEMPORAL ARTERITIS,"MUSCULOSKELETAL PAIN, RHEUMATOID ARTHRITIS, POLY MYALGIA RHEUMATICA, ANAEMIA, INFECTION",1,POLY MYALGIA RHEUMATICA,3,9,ANAEMIA,0
w2ckbm,1,3,Testing,TEMPORAL ARTERITIS,"MUSCULOSKELETAL PAIN, RHEUMATOID ARTHRITIS, POLY MYALGIA RHEUMATICA, ANAEMIA, INFECTION",1,POLY MYALGIA RHEUMATICA,3,9,"ANAEMIA, INFECTION",0
w2ckbm,2,1,Patient History,AORTIC DISSECTION,"HEART FAILURE, PULMONARY EMBOLI",1,PULMONARY EMBOLI,2,9,HEART FAILURE,0
w2ckbm,2,2,Physical Exmination,AORTIC DISSECTION,"HEART FAILURE, PULMONARY EMBOLI",1,PULMONARY EMBOLI,2,10,HEART FAILURE,0
w2ckbm,2,3,Testing,AORTIC DISSECTION,"HEART FAILURE, PULMONARY EMBOLI",1,PULMONARY EMBOLI,2,10,HEART FAILURE,0
w2ckbm,3,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"TRANSIENT ISCHEMIC ATTACK, INTOXICATION",0,0,0,8,TRANSIENT ISCHEMIC ATTACK,0
w2ckbm,3,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"TRANSIENT ISCHEMIC ATTACK, INTOXICATION",0,0,0,8,TRANSIENT ISCHEMIC ATTACK,0
w2ckbm,3,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"TRANSIENT ISCHEMIC ATTACK, INTOXICATION, ANAEMIA, ACUTE KIDNEY INJURY",0,0,0,8,TRANSIENT ISCHEMIC ATTACK,0
w2ckbm,4,1,Patient History,GUILLAIN-BARRE SYNDROME,"TRANSIENT ISCHEMIC ATTACK, GUILLIAN BARRE SYNDROME, SCIATICA, NEURO DEGENERATIVE CONDITION",1,GUILLIAN BARRE SYNDROME,2,9,SCIATICA,0
w2ckbm,4,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"TRANSIENT ISCHEMIC ATTACK, GUILLIAN BARRE SYNDROME, SCIATICA, NEURO DEGENERATIVE CONDITION, LOWER LIMB LESION OR PALSY",1,GUILLIAN BARRE SYNDROME,2,9,"SCIATICA, LOWER LIMB LESION OR PALSY",0
w2ckbm,4,3,Testing,GUILLAIN-BARRE SYNDROME,"TRANSIENT ISCHEMIC ATTACK, GUILLIAN BARRE SYNDROME, SCIATICA, NEURO DEGENERATIVE CONDITION, LOWER LIMB LESION OR PALSY",1,GUILLIAN BARRE SYNDROME,2,9,"SCIATICA, LOWER LIMB LESION OR PALSY",0
w2ckbm,5,1,Patient History,MILIARY TB,"CANCER OF BREAST, LYMPHOMA, ANAEMIA",1,LYMPHOMA,2,8,LYMPHOMA,1
w2ckbm,5,2,Physical Exmination,MILIARY TB,"CANCER OF BREAST, LYMPHOMA, ANAEMIA, PNEUMONIA, LUNG CANCER",1,LYMPHOMA,2,10,LUNG CANCER,0
w2ckbm,5,3,Testing,MILIARY TB,"CANCER OF BREAST, LYMPHOMA, ANAEMIA, PNEUMONIA, LUNG CANCER, LIVER CANCER, LIVER CIRRHOSIS",1,LYMPHOMA,2,10,LUNG CANCER,0
w2ckbm,6,1,Patient History,ULCERATIVE COLITIS,"DIVERTICULITIS, IBD, COLORECTAL CANCER",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
